recommendationid,appid,game_name,steam_label_text,llm_sentiment,llm_primary_issue,llm_urgency_candidate,release_period,playtime_at_review_hours,votes_up,weighted_vote_score,llm_issue_category,issue_name_kor,llm_issue_sentiment,llm_issue_evidence,source_run
176310494,1309950,Children of the Sun,negative,mixed,graphics_audio,medium,D91-D180,0.55,1,0.4562018513679504,graphics_audio,그래픽/사운드,negative,게임의 스타일이 불쾌하고 거부감이 듦,children_of_the_sun
176310494,1309950,Children of the Sun,negative,mixed,graphics_audio,medium,D91-D180,0.55,1,0.4562018513679504,gameplay_loop,게임플레이 루프,positive,핵심 메커니즘은 훌륭함,children_of_the_sun
176569367,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,4.933333333333334,0,0.5,positive_praise,긍정 칭찬,positive,독특한 비주얼 스타일과 명확한 핵심 메커니즘이 훌륭함,children_of_the_sun
176569367,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,4.933333333333334,0,0.5,content_volume,콘텐츠 분량,positive,게임이 너무 빨리 끝나서 더 많은 콘텐츠를 원함,children_of_the_sun
176622363,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,1.9,1,0.523809552192688,positive_praise,긍정 칭찬,positive,베타 때부터 지켜봤고 기다린 보람이 있음,children_of_the_sun
176633465,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,3.25,0,0.5,positive_praise,긍정 칭찬,positive,"비주얼, 사운드 디자인, 스토리텔링 방식이 훌륭함",children_of_the_sun
176633465,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,3.25,0,0.5,content_volume,콘텐츠 분량,neutral,플레이 타임이 짧음,children_of_the_sun
176793374,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,5.95,0,0.5,positive_praise,긍정 칭찬,positive,재미있고 난이도가 적절하며 독특함,children_of_the_sun
176793374,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,5.95,0,0.5,content_volume,콘텐츠 분량,neutral,짧은 플레이 타임,children_of_the_sun
176896693,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,7.8,0,0.5,positive_praise,긍정 칭찬,positive,"stylized and unique playing experience, satisfying level completion",children_of_the_sun
176980076,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,8.316666666666666,0,0.5,positive_praise,긍정 칭찬,positive,"abstract style, atmospheric, adaptive soundtrack, fun gameplay mechanics",children_of_the_sun
177235542,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,4.633333333333334,2,0.5151515007019043,positive_praise,긍정 칭찬,positive,"fun puzzle shooter, trippy visuals, grotesque cutscenes",children_of_the_sun
177349711,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,10.15,0,0.4761904776096344,positive_praise,긍정 칭찬,positive,Connect the dots with a healthy dose of strategy and murderous rage,children_of_the_sun
177349711,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,10.15,0,0.4761904776096344,gameplay_loop,게임플레이 루프,positive,new endless mode for five minutes and it's already my favorite thing in the game,children_of_the_sun
177389221,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,7.683333333333334,1,0.523809552192688,positive_praise,긍정 칭찬,positive,dripping with style and is so so satisfying to play,children_of_the_sun
177504752,1309950,Children of the Sun,negative,negative,bug,high,D181+,3.6666666666666665,1,0.5014206171035767,gameplay_loop,게임플레이 루프,negative,inconstant bullet speeds made it a 50/50 chance that the armored enemy i was shooting would die or not,children_of_the_sun
177504752,1309950,Children of the Sun,negative,negative,bug,high,D181+,3.6666666666666665,1,0.5014206171035767,bug,버그,negative,bullets would teleport when shooting not giving any chance to use the steer mechanics,children_of_the_sun
177504752,1309950,Children of the Sun,negative,negative,bug,high,D181+,3.6666666666666665,1,0.5014206171035767,bug,버그,negative,bullets colliding with what seemed to be the air or somehow hitting the car hitbox immediately,children_of_the_sun
177572921,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,3.966666666666667,0,0.5,gameplay_loop,게임플레이 루프,negative,Movement is restricted to clockwise and counter-clockwise rotations around the perimeter of the map.,children_of_the_sun
177572921,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,3.966666666666667,0,0.5,other,기타,negative,Store page claims 'light stealth' which the reviewer feels is a lie.,children_of_the_sun
177572921,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,3.966666666666667,0,0.5,gameplay_loop,게임플레이 루프,negative,"No bullet penetration, so multikills are impossible.",children_of_the_sun
177729529,1309950,Children of the Sun,positive,mixed,content_volume,low,D181+,6.05,0,0.5,content_volume,콘텐츠 분량,negative,"Albeit short, it's quite a fun experience. Price tag is a bit high for its duration.",children_of_the_sun
177729529,1309950,Children of the Sun,positive,mixed,content_volume,low,D181+,6.05,0,0.5,positive_praise,긍정 칭찬,positive,"Interesting experimental game, works pretty well as a concept.",children_of_the_sun
177739150,1309950,Children of the Sun,positive,mixed,content_volume,medium,D181+,2.9833333333333334,0,0.5,content_volume,콘텐츠 분량,negative,"The campaign feels like a demo, the length is slightly over the 2 hour refund window.",children_of_the_sun
177739150,1309950,Children of the Sun,positive,mixed,content_volume,medium,D181+,2.9833333333333334,0,0.5,gameplay_loop,게임플레이 루프,negative,"The real challenge lies in finding every target; once you do, there is very little puzzle left to solve.",children_of_the_sun
177813178,1309950,Children of the Sun,positive,positive,content_volume,low,D181+,4.2,0,0.5,content_volume,콘텐츠 분량,neutral,게임이 다소 짧음,children_of_the_sun
177813178,1309950,Children of the Sun,positive,positive,content_volume,low,D181+,4.2,0,0.5,price_value,가격/가치,neutral,정가보다는 할인 시 구매 추천,children_of_the_sun
177813178,1309950,Children of the Sun,positive,positive,content_volume,low,D181+,4.2,0,0.5,positive_praise,긍정 칭찬,positive,총알을 조종하는 아케이드 슈팅의 재미,children_of_the_sun
177881215,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,5.466666666666667,0,0.5,positive_praise,긍정 칭찬,positive,짧지만 매우 좋은 경험을 제공함,children_of_the_sun
178004035,1309950,Children of the Sun,positive,positive,positive_praise,medium,D181+,5.983333333333333,7,0.6331036686897278,positive_praise,긍정 칭찬,positive,복수극 테마와 총알 조종 메커니즘이 재미있음,children_of_the_sun
178004035,1309950,Children of the Sun,positive,positive,positive_praise,medium,D181+,5.983333333333333,7,0.6331036686897278,content_volume,콘텐츠 분량,neutral,짧은 플레이 타임과 리플레이 가치 부족,children_of_the_sun
178004035,1309950,Children of the Sun,positive,positive,positive_praise,medium,D181+,5.983333333333333,7,0.6331036686897278,other,기타,negative,리더보드 상위권 유저들의 부정행위 의심,children_of_the_sun
178476210,1309950,Children of the Sun,positive,positive,gameplay_loop,low,D181+,6.5,0,0.5,gameplay_loop,게임플레이 루프,positive,killing all your ennemies with one ball is entertaining,children_of_the_sun
178476210,1309950,Children of the Sun,positive,positive,gameplay_loop,low,D181+,6.5,0,0.5,content_volume,콘텐츠 분량,neutral,Short game,children_of_the_sun
178530651,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,1.05,0,0.5,positive_praise,긍정 칭찬,positive,Fun and interesting gameplay,children_of_the_sun
178557966,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,4.966666666666667,5,0.5772815942764282,graphics_audio,그래픽/사운드,positive,psychedelic visuals are complemented by oppressive music and sound design,children_of_the_sun
178557966,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,4.966666666666667,5,0.5772815942764282,gameplay_loop,게임플레이 루프,negative,gameplay sometimes feels very monotonous,children_of_the_sun
178557966,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,4.966666666666667,5,0.5772815942764282,content_volume,콘텐츠 분량,negative,"mini games between the main levels, but they feel out of place",children_of_the_sun
178619245,1309950,Children of the Sun,negative,mixed,price_value,medium,D181+,1.3166666666666669,14,0.4054450690746307,story,스토리,negative,스토리와 캐릭터 대사가 지나치게 자극적이고 유치함,children_of_the_sun
178619245,1309950,Children of the Sun,negative,mixed,price_value,medium,D181+,1.3166666666666669,14,0.4054450690746307,price_value,가격/가치,negative,게임 분량 대비 15달러는 비싸게 느껴짐,children_of_the_sun
178619245,1309950,Children of the Sun,negative,mixed,price_value,medium,D181+,1.3166666666666669,14,0.4054450690746307,gameplay_loop,게임플레이 루프,positive,레벨마다 새로운 메커니즘을 추가하는 방식은 긍정적임,children_of_the_sun
178619245,1309950,Children of the Sun,negative,mixed,price_value,medium,D181+,1.3166666666666669,14,0.4054450690746307,graphics_audio,그래픽/사운드,positive,아트 스타일이 독특하고 매력적임,children_of_the_sun
178717683,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,5.483333333333333,0,0.4824561476707458,positive_praise,긍정 칭찬,positive,게임이 매우 독특하고 재미있어서 반복 플레이가 가능함,children_of_the_sun
178745872,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,3.55,1,0.5066430568695068,gameplay_loop,게임플레이 루프,positive,퍼즐 요소와 탄환 조작 메커니즘이 잘 설계됨,children_of_the_sun
178745872,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,3.55,1,0.5066430568695068,difficulty,난이도,positive,도전 과제를 통해 난이도를 조절할 수 있는 점이 좋음,children_of_the_sun
178745872,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,3.55,1,0.5066430568695068,price_value,가격/가치,positive,짧은 분량이지만 정가 구매도 납득 가능한 수준임,children_of_the_sun
178778955,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,11.733333333333333,17,0.7025609612464905,positive_praise,긍정 칭찬,positive,"presentation and art, fantastic, obscure, abstract headshot puzzle, gameplay, story, progression, challenges",children_of_the_sun
178973292,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,1.5833333333333333,0,0.5,positive_praise,긍정 칭찬,positive,"artwork, divertido",children_of_the_sun
178973292,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,1.5833333333333333,0,0.5,gameplay_loop,게임플레이 루프,negative,"tardás tanto en enconcontrar los objetivos, debería durar menos",children_of_the_sun
179434200,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,2.833333333333333,1,0.5253164172172546,positive_praise,긍정 칭찬,positive,vibes are absolutely rancid and the puzzles are a blast,children_of_the_sun
179485821,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,7.383333333333334,1,0.5105421543121338,positive_praise,긍정 칭찬,positive,psychedelic grindhouse puzzle shooter style is unique and needed,children_of_the_sun
179486318,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,2.4,0,0.5,positive_praise,긍정 칭찬,positive,Good story and fun game play,children_of_the_sun
179486318,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,2.4,0,0.5,content_volume,콘텐츠 분량,neutral,can be beaten in one sitting,children_of_the_sun
179568402,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,10.716666666666669,0,0.5,positive_praise,긍정 칭찬,positive,"art style, vibe, story, soundtrack, satisfying gameplay, challenging",children_of_the_sun
179707587,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,3.533333333333333,1,0.5105421543121338,positive_praise,긍정 칭찬,positive,"slick and stylish, interesting puzzle aspect, good level design",children_of_the_sun
179707587,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,3.533333333333333,1,0.5105421543121338,gameplay_loop,게임플레이 루프,neutral,scoreboards don't add much staying power,children_of_the_sun
179830382,1309950,Children of the Sun,positive,positive,positive_praise,low,D181+,4.666666666666667,0,0.5,positive_praise,긍정 칭찬,positive,"fantastic music and art, great shooter puzzle game",children_of_the_sun
179831850,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,1.933333333333333,0,0.5,gameplay_loop,게임플레이 루프,mixed,"some levels are very fun, some levels are frustrating due to hit detection issues",children_of_the_sun
179831850,1309950,Children of the Sun,positive,mixed,gameplay_loop,medium,D181+,1.933333333333333,0,0.5,graphics_audio,그래픽/사운드,negative,"art direction not preferred, sound is super loud even at 50% volume",children_of_the_sun
