appid,game_name,recommendationid,review_datetime,release_date,days_from_release,release_period,review_recency_group,steam_label_text,llm_sentiment,steam_llm_sentiment_relation,playtime_at_review_hours,playtime_stage,early_playtime_flag,votes_up,weighted_vote_score,llm_urgency_candidate,high_urgency_flag,llm_issue_category,issue_name_kor,llm_issue_sentiment,issue_positive_flag,issue_negative_or_mixed_flag,action_group_hint,priority_candidate,rule_priority_hint,priority_selection_note,priority_rule_detail,priority_reason,affected_review_count,negative_mixed_review_count,steam_negative_review_count,high_urgency_review_count,high_urgency_rate,negative_mixed_rate,steam_negative_rate,recent_30d_negative_mixed_review_count,early_playtime_negative_mixed_review_count,patch_ops_note,llm_issue_evidence,source_run
1309950,Children of the Sun,198463769,2025-06-29 14:40:42,2024-04-09,446,D181+,older_90d,positive,mixed,partial_match,4.25,1-5h,True,1,0.523809552192688,low,False,content_volume,콘텐츠 분량,negative,False,True,장기 검토,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 208개, 부정·혼합 56개, Steam 비추천 맥락 13개, 초반 플레이타임 부정·혼합 40개, High urgency 후보 2개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",208,56,13,2,0.0096,0.2692,0.0625,0,40,콘텐츠 부족·반복성은 단기 패치보다 업데이트 로드맵 관점에서 검토한다.,A bit short on levels though.,children_of_the_sun
1309950,Children of the Sun,198594656,2025-06-30 22:53:13,2024-04-09,447,D181+,older_90d,positive,mixed,partial_match,7.3,5-20h,False,0,0.5,low,False,gameplay_loop,게임플레이 루프,mixed,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 179개, 부정·혼합 99개, Steam 비추천 맥락 50개, 최근 30일 부정·혼합 2개, 초반 플레이타임 부정·혼합 87개, High urgency 후보 11개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",179,99,50,11,0.0615,0.5531,0.2793,2,87,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.","Its simple gameplay loop is both the most interesting thing about it, and also a slight detriment by the end.",children_of_the_sun
1309950,Children of the Sun,198594656,2025-06-30 22:53:13,2024-04-09,447,D181+,older_90d,positive,mixed,partial_match,7.3,5-20h,False,0,0.5,low,False,graphics_audio,그래픽/사운드,neutral,False,False,장기 검토,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 87개, 부정·혼합 41개, Steam 비추천 맥락 21개, 최근 30일 부정·혼합 2개, 초반 플레이타임 부정·혼합 29개, High urgency 후보 7개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",87,41,21,7,0.0805,0.4713,0.2414,2,29,그래픽/사운드가 몰입을 방해하는지와 강점으로 작동하는지를 함께 확인한다.,The music never moves beyond a humming drone.,children_of_the_sun
1309950,Children of the Sun,198594656,2025-06-30 22:53:13,2024-04-09,447,D181+,older_90d,positive,mixed,partial_match,7.3,5-20h,False,0,0.5,low,False,story,스토리,neutral,False,False,장기 검토,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 65개, 부정·혼합 23개, Steam 비추천 맥락 11개, 초반 플레이타임 부정·혼합 15개, 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",65,23,11,0,0.0,0.3538,0.1692,0,15,"서사 전달, 퀘스트 흐름, 엔딩/분기 만족도를 장기 개선 후보로 검토한다.",the story was something I completely ignored.,children_of_the_sun
1309950,Children of the Sun,198594656,2025-06-30 22:53:13,2024-04-09,447,D181+,older_90d,positive,mixed,partial_match,7.3,5-20h,False,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","From an artistic and aesthetic point of view, it's unique.",children_of_the_sun
1309950,Children of the Sun,198604187,2025-07-01 01:45:19,2024-04-09,448,D181+,older_90d,positive,positive,exact_match,0.8833333333333333,0-1h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","unique puzzle game, interesting story concept",children_of_the_sun
1309950,Children of the Sun,198627424,2025-07-01 09:08:14,2024-04-09,448,D181+,older_90d,positive,positive,exact_match,2.433333333333333,1-5h,True,1,0.52173912525177,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","Over-the-top aesthetics, great game",children_of_the_sun
1309950,Children of the Sun,198747446,2025-07-02 15:33:46,2024-04-09,449,D181+,older_90d,positive,positive,exact_match,8.883333333333333,5-20h,False,0,0.5,medium,False,difficulty,난이도,neutral,False,False,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 97개, 부정·혼합 50개, Steam 비추천 맥락 10개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 37개, High urgency 후보 4개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",97,50,10,4,0.0412,0.5155,0.1031,1,37,초반 진입 장벽과 후반 난이도 피로를 구분해 난이도 옵션 또는 안내를 보강한다.,"Difficulty ramps up quite a bit, threw in the towel at the end",children_of_the_sun
1309950,Children of the Sun,198747446,2025-07-02 15:33:46,2024-04-09,449,D181+,older_90d,positive,positive,exact_match,8.883333333333333,5-20h,False,0,0.5,medium,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","unlike any game I have played, strategic, short game",children_of_the_sun
1309950,Children of the Sun,198760227,2025-07-02 18:15:32,2024-04-09,449,D181+,older_90d,positive,positive,exact_match,2.45,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","concept is rock solid, pretty fun",children_of_the_sun
1309950,Children of the Sun,198760227,2025-07-02 18:15:32,2024-04-09,449,D181+,older_90d,positive,positive,exact_match,2.45,1-5h,True,0,0.5,low,False,story,스토리,negative,False,True,장기 검토,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 65개, 부정·혼합 23개, Steam 비추천 맥락 11개, 초반 플레이타임 부정·혼합 15개, 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",65,23,11,0,0.0,0.3538,0.1692,0,15,"서사 전달, 퀘스트 흐름, 엔딩/분기 만족도를 장기 개선 후보로 검토한다.","story presentation could have been better, wanted more satisfying context for taking out cultists",children_of_the_sun
1309950,Children of the Sun,198795294,2025-07-03 03:20:57,2024-04-09,450,D181+,older_90d,positive,positive,exact_match,4.8,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","Fun, sniper puzzle game, beautiful acid rainbow colors, major replayability",children_of_the_sun
1309950,Children of the Sun,198809733,2025-07-03 07:58:26,2024-04-09,450,D181+,older_90d,positive,positive,exact_match,1.1333333333333333,1-5h,True,1,0.523809552192688,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","10/10, theres a guy pissing in the first 10 seconds",children_of_the_sun
1309950,Children of the Sun,198891448,2025-07-04 04:05:32,2024-04-09,451,D181+,older_90d,positive,positive,exact_match,4.3,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","bullet-time puzzle shooter, fantastic aesthetic, unique puzzle spin",children_of_the_sun
1309950,Children of the Sun,199201328,2025-07-07 13:44:14,2024-04-09,454,D181+,older_90d,positive,positive,exact_match,4.2,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","Ricocheting the bullet was satisfying, fun, open ended, happy about no ranking system",children_of_the_sun
1309950,Children of the Sun,199215883,2025-07-07 16:59:18,2024-04-09,454,D181+,older_90d,negative,negative,exact_match,0.25,0-1h,True,1,0.4445801377296448,low,False,content_volume,콘텐츠 분량,negative,False,True,장기 검토,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 208개, 부정·혼합 56개, Steam 비추천 맥락 13개, 초반 플레이타임 부정·혼합 40개, High urgency 후보 2개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",208,56,13,2,0.0096,0.2692,0.0625,0,40,콘텐츠 부족·반복성은 단기 패치보다 업데이트 로드맵 관점에서 검토한다.,"short, pretty dull",children_of_the_sun
1309950,Children of the Sun,199215883,2025-07-07 16:59:18,2024-04-09,454,D181+,older_90d,negative,negative,exact_match,0.25,0-1h,True,1,0.4445801377296448,low,False,price_value,가격/가치,negative,False,True,장기 검토,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 58개, 부정·혼합 30개, Steam 비추천 맥락 13개, 초반 플레이타임 부정·혼합 27개, 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",58,30,13,0,0.0,0.5172,0.2241,0,27,가격 대비 만족도 불만이 반복되는지 확인하고 할인/번들/콘텐츠 가치 전달을 검토한다.,should be < 5$ for the amount of game,children_of_the_sun
1309950,Children of the Sun,199361165,2025-07-09 11:18:48,2024-04-09,456,D181+,older_90d,negative,negative,exact_match,4.183333333333334,1-5h,True,0,0.4006410539150238,high,True,save_progression,저장/진행,negative,False,True,즉시 확인,하,하,절대 기준상 하 또는 개선 우선순위 근거가 상대적으로 약함,반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"영향 리뷰 5개, 부정·혼합 5개, Steam 비추천 맥락 3개, 초반 플레이타임 부정·혼합 5개, High urgency 후보 5개(보조 참고), 절대 기준 후보 하, 규칙 근거: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함",5,5,3,5,1.0,1.0,0.6,0,5,"저장 손실, 진행 막힘, 퀘스트 진행 불가 여부를 우선 점검한다.",레벨 재도전 시 진행 상황이 모두 삭제됨,children_of_the_sun
1309950,Children of the Sun,199397662,2025-07-09 20:15:49,2024-04-09,456,D181+,older_90d,positive,positive,exact_match,4.333333333333333,1-5h,True,0,0.5,low,False,gameplay_loop,게임플레이 루프,neutral,False,False,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 179개, 부정·혼합 99개, Steam 비추천 맥락 50개, 최근 30일 부정·혼합 2개, 초반 플레이타임 부정·혼합 87개, High urgency 후보 11개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",179,99,50,11,0.0615,0.5531,0.2793,2,87,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.",시행착오가 다소 많음,children_of_the_sun
